Employee ID,First Name,Gender,Start Date,Last Login Time,Salary,Bonus Percentage,Senior Management,Team,Active,Probation End Date,Shift Time,Monthly Incentive,Tax Deduction,Overtime Hours,WFH,Compliance Trained,Location,Previous Employer,Joining Year,Joining Month,Probation Days
2610030102,Johnny,Male,1992-09-14,08:21:00,115194,5.861,1.0,Marketing,Yes,2006-08-31,8:25 AM,0.5,3474.0,-3.0,Hybrid,Ongoing,CBE,-,1992,September,5099.0
2610030188,Gary,Male,2011-08-18,08:12:00,49101,11.9,1.0,Business Development,Yes,2018-04-19,6:33:00 PM,1771.0,35.0,0.0,No,FALSE,Tamil Nadu,Infosys,2011,August,2436.0
2610030601,Shirley,Female,1990-11-16,18:01:00,67811,12.699,0.0,Finance,FALSE,2019-11-06,0:25,0.5,35.0,0.0,Yes,Yes,Unknown,"TCS, Wipro",1990,November,10582.0
2610030514,Unknown,Male,2008-06-29,05:23:00,111043,5.966,1.0,Distribution,FALSE,2011-03-18,midnight,0.5,35.0,2.0,Yes,TRUE,TN,"TCS, Wipro",2008,June,992.0
2610030677,Sarah,Female,1981-08-31,14:51:00,37748,9.047,0.0,Human Resources,FALSE,2001-10-26,25:61,0.5,-12.0,2.0,Hybrid,Yes,Tamil Nadu,3,1981,August,7361.0
2610030199,Julia,Female,1982-02-03,12:52:00,36403,2.664,1.0,Finance,FALSE,1993-12-19,7:31:00 AM,0.3,35.0,-5.0,Hybrid,Ongoing,Madras,"TCS, Wipro",1982,February,4337.0
2610030195,Dorothy,Female,2013-05-11,22:50:00,140136,3.12,1.0,Business Development,Y,1995-03-23,midnight,0.5,2870.0,0.0,Hybrid,Ongoing,Unknown,"Accenture, Capgemini",2013,May,-6624.0
2610030298,Justin,Male,1986-05-22,06:30:00,121508,19.334,1.0,Finance,1,2013-12-16,15:54,0.5,35.0,0.0,Pending,FALSE,CBE,3,1986,May,10070.0
2610030583,Kevin,Male,1986-11-20,18:59:00,79906,18.021,1.0,Sales,Y,2003-06-28,4:25:00 PM,0.5,35.0,0.0,Pending,Completed,CBE,"Accenture, Capgemini",1986,November,6064.0
2610030991,Victor,Male,2005-09-24,12:04:00,123144,16.261,1.0,Product,Y,2011-01-22,10:00 PM,0.5,2066.0,43.0,Pending,Ongoing,TN,3,2005,September,1946.0
2610030706,Deborah,Female,1980-11-25,04:33:00,46953,17.436,0.0,Client Services,Y,1994-08-10,midnight,0.5,35.0,-3.0,Yes,Yes,-,"Accenture, Capgemini",1980,November,5006.0
2610030179,Matthew,Female,2003-09-06,07:35:00,79443,14.637,0.0,Human Resources,0,,12:01,0.5,2753.0,0.0,No,TRUE,Unknown,none,2003,September,
2610030502,Alice,Female,1986-02-05,01:50:00,51395,2.378,1.0,Finance,FALSE,1990-07-26,03:25,0.5,35.0,0.0,Hybrid,Completed,Chennai,"TCS, Wipro",1986,February,1632.0
2610030299,Todd,Male,2016-03-16,14:45:00,134408,3.56,1.0,Human Resources,FALSE,2020-01-16,1:49:00 AM,0.3,-94.0,0.0,Hybrid,Not Completed,Madras,none,2016,March,1401.0
2610030756,Frank,Male,1981-10-01,13:30:00,71853,8.037,1.0,Sales,1,2017-03-27,8:00 PM,0.2,35.0,0.0,Pending,TRUE,CBE,"TCS, Wipro",1981,October,12961.0
2610030291,Christopher,Male,1999-05-13,10:48:00,68028,7.869,1.0,Finance,TRUE,2022-08-03,8:02:00 PM,0.5,35.0,0.0,No,Not Completed,Unknown,"Accenture, Capgemini",1999,May,8483.0
2610030298,Rose,Female,2015-05-28,08:40:00,149903,5.63,0.0,Human Resources,1,2003-05-16,8:50,0.05,-88.0,0.0,Hybrid,FALSE,India,-,2015,May,-4395.0
2610030380,Andrea,Female,2010-01-10,11:54:00,79123,19.422,0.0,Distribution,Y,2016-06-24,3:32 AM,0.1,35.0,0.0,Yes,Yes,Madras,"Accenture, Capgemini",2010,January,2357.0
2610030510,Charles,Male,1999-12-16,20:28:00,104014,7.077,0.0,Legal,Y,2099-12-12,14:35,0.5,35.0,0.0,Yes,Not Completed,TN,"Accenture, Capgemini",1999,December,36521.0
2610030172,Jessica,Female,2015-07-03,20:45:00,121160,12.993,0.0,Client Services,0,2002-05-10,midnight,0.5,35.0,0.0,Yes,FALSE,CBE,"TCS, Wipro",2015,July,-4802.0
2610030628,Wanda,Female,2008-07-20,13:44:00,65362,7.132,1.0,Legal,0,2022-05-08,7:00 PM,1520.0,35.0,-2.0,Pending,TRUE,CBE,Infosys,2008,July,5040.0
2610030717,Joyce,Female,1995-07-02,07:38:00,50701,14.227,1.0,Client Services,TRUE,2001-06-12,11:15:00 AM,0.5,-34.0,-4.0,Remote Only,Yes,"Chennai, India","TCS, Wipro",1995,July,2172.0
2610030671,Billy,Male,2006-01-12,15:32:00,144709,10.069,1.0,Distribution,TRUE,2016-01-27,25:61,0.5,35.0,0.0,Hybrid,Completed,Madras,none,2006,January,3667.0
2610030984,Kathryn,Female,2007-08-29,06:10:00,53061,11.864,1.0,Finance,FALSE,2018-03-04,11:00 PM,0.5,3236.0,0.0,Hybrid,Ongoing,"Chennai, India",none,2007,August,3840.0
2610030740,Denise,Female,2001-03-18,00:02:00,36697,11.196,1.0,Sales,Yes,2019-01-08,3:07 PM,0.5,35.0,0.0,Pending,Not Completed,"Chennai, India",Infosys,2001,March,6505.0
2610030360,Jason,Male,1998-11-20,14:54:00,69244,6.22,1.0,Client Services,TRUE,,11:10,3291.0,35.0,25.0,Hybrid,TRUE,India,"Accenture, Capgemini",1998,November,
2610030724,Nicholas,Male,2013-01-03,21:26:00,101036,2.826,1.0,Human Resources,TRUE,1993-09-05,25:61,0.5,3451.0,0.0,Hybrid,Not Completed,Unknown,none,2013,January,-7060.0
2610030374,Aaron,Male,1990-07-22,14:53:00,52119,11.343,1.0,Client Services,1,2013-03-10,4:32,0.5,35.0,0.0,Hybrid,TRUE,"Chennai, India",-,1990,July,8267.0
2610030938,Louise,Female,2003-05-13,09:47:00,46666,1.886,1.0,Business Development,FALSE,2006-09-11,25:61,0.5,35.0,21.0,No,TRUE,"Chennai, India",-,2003,May,1217.0
2610030999,Julie,Female,1998-04-23,05:52:00,73437,2.518,1.0,Finance,0,2001-10-28,7:24 PM,0.5,35.0,-3.0,Hybrid,TRUE,Tamil Nadu,"Accenture, Capgemini",1998,April,1284.0
2610030655,Kathy,Female,1987-08-05,18:19:00,86318,18.492,1.0,Sales,1,1997-02-07,25:61,0.09,35.0,0.0,Pending,FALSE,CBE,Infosys,1987,August,3474.0
2610030949,Unknown,Male,2016-05-24,21:17:00,76409,7.008,1.0,Distribution,Y,2007-02-10,midnight,0.5,35.0,0.0,Hybrid,Not Completed,India,-,2016,May,-3391.0
2610030450,Chris,Male,2006-12-12,01:57:00,71642,1.496,0.0,Client Services,0,2001-12-28,1:36,2584.0,35.0,0.0,Pending,Yes,Unknown,-,2006,December,-1810.0
2610030108,Cheryl,Female,1994-08-16,08:33:00,67150,15.85,1.0,Marketing,No,1991-08-13,midnight,0.5,-52.0,0.0,No,TRUE,Madras,-,1994,August,-1099.0
2610030694,Gregory,Male,2009-05-15,15:52:00,142208,11.204,1.0,Engineering,No,2015-06-12,18:01,0.7,35.0,0.0,Hybrid,Ongoing,Tamil Nadu,-,2009,May,2219.0
2610030909,Wayne,Male,1992-01-30,15:01:00,81183,17.066,0.0,Client Services,TRUE,2019-11-22,12:00 PM,0.4,35.0,0.0,Pending,Completed,Chennai,3,1992,January,10158.0
2610030519,Beverly,Female,2005-11-30,02:57:00,107163,3.665,1.0,Human Resources,TRUE,1997-03-22,midnight,0.5,-32.0,-2.0,Hybrid,TRUE,Chennai,"TCS, Wipro",2005,November,-3175.0
2610030686,Willie,Male,2009-08-22,13:03:00,55038,19.691,0.0,Legal,FALSE,2022-01-19,midnight,0.5,-88.0,0.0,Yes,FALSE,"Chennai, India",none,2009,August,4533.0
2610030438,Terry,Female,2016-07-15,00:29:00,140002,19.49,1.0,Marketing,TRUE,2009-06-14,12:39:00 AM,0.5,35.0,0.0,Hybrid,Not Completed,Tamil Nadu,"TCS, Wipro",2016,July,-2588.0
2610030746,Scott,Male,2012-11-17,14:47:00,146812,1.965,1.0,Marketing,TRUE,2021-05-13,midnight,0.07,35.0,0.0,No,Not Completed,Madras,-,2012,November,3099.0
2610030512,Annie,Female,1994-12-19,06:19:00,40119,4.338,1.0,Human Resources,TRUE,,17:28,0.5,-68.0,5.0,No,Completed,-,3,1994,December,
2610030509,Unknown,Male,1995-02-21,00:26:00,136602,10.429,1.0,Marketing,No,1999-02-24,25:61,0.08,35.0,0.0,Hybrid,Yes,Madras,none,1995,February,1464.0
2610030249,Ruth,Female,2000-10-24,04:13:00,69579,18.029,1.0,Human Resources,Y,,1:00 PM,0.2,35.0,0.0,Yes,FALSE,Unknown,none,2000,October,
2610030544,Deborah,Female,1983-03-02,23:38:00,101457,6.662,0.0,Engineering,FALSE,1997-07-30,8:00 PM,0.5,35.0,0.0,Pending,Completed,-,"Accenture, Capgemini",1983,March,5264.0
2610030723,Patricia,Female,2015-09-01,04:16:00,121232,16.624,0.0,Legal,1,2000-01-31,12:39,0.5,35.0,0.0,No,Not Completed,Unknown,-,2015,September,-5692.0
2610030302,Albert,Male,2007-09-30,17:34:00,102626,15.843,0.0,Finance,FALSE,2012-04-19,25:61,0.5,35.0,48.0,No,Not Completed,Tamil Nadu,"TCS, Wipro",2007,September,1663.0
2610030877,Charles,Female,1987-01-03,13:00:00,137171,5.574,1.0,Marketing,FALSE,2005-05-11,6:18 AM,0.5,35.0,0.0,Hybrid,FALSE,India,"TCS, Wipro",1987,January,6703.0
2610030215,Tina,Female,2005-01-17,09:11:00,88276,14.248,0.0,Legal,0,1992-10-26,16:21,0.01,35.0,20.0,No,Yes,Madras,none,2005,January,-4466.0
2610030637,Jeremy,Male,2001-09-08,03:56:00,43354,13.946,0.0,Marketing,0,2001-01-06,9:28 PM,0.6,2496.0,0.0,Hybrid,Not Completed,TN,-,2001,September,-245.0
2610030452,Craig,Male,1996-04-14,09:17:00,125556,7.996,0.0,Engineering,1,2011-01-31,midnight,0.9,35.0,0.0,Pending,FALSE,CBE,-,1996,April,5405.0
2610030850,Jose,Male,2002-11-07,09:15:00,59862,3.269,0.0,Product,Y,2014-01-16,4:46 AM,0.07,-87.0,0.0,Hybrid,Yes,"Chennai, India",Infosys,2002,November,4088.0
2610030582,Lawrence,Male,2005-05-13,01:25:00,74640,18.641,0.0,Marketing,TRUE,1998-03-16,25:61,4890.0,3465.0,-4.0,Pending,Not Completed,TN,"Accenture, Capgemini",2005,May,-2615.0
2610030473,Helen,Female,1997-10-31,02:43:00,52875,4.188,0.0,Legal,Y,1995-07-20,midnight,0.8,35.0,0.0,Pending,Yes,-,"Accenture, Capgemini",1997,October,-834.0
2610030949,Walter,Male,2007-04-08,13:59:00,58789,5.461,0.0,Sales,No,2020-09-06,1:31:00 AM,0.3,-71.0,0.0,No,FALSE,TN,"Accenture, Capgemini",2007,April,4900.0
2610030135,Amy,Female,2002-06-19,03:06:00,122897,8.222,1.0,Engineering,0,2009-01-15,18:17,0.11,35.0,0.0,Hybrid,Yes,TN,-,2002,June,2402.0
2610030468,Janice,Female,1997-06-28,13:48:00,136032,10.696,1.0,Marketing,0,1997-04-29,25:61,0.5,-73.0,-4.0,Hybrid,FALSE,Madras,none,1997,June,-60.0
2610030470,Stephen,Male,2015-09-05,19:07:00,141958,9.078,1.0,Legal,TRUE,2014-02-07,8:22:00 AM,0.5,35.0,-1.0,No,Ongoing,"Chennai, India",3,2015,September,-575.0
2610030862,Ryan,Male,1993-07-20,22:18:00,139917,11.466,0.0,Distribution,No,2000-09-07,25:61,0.5,35.0,-4.0,Remote Only,Yes,Madras,"Accenture, Capgemini",1993,July,2606.0
2610030456,Sharon,Female,2002-12-03,06:32:00,147635,14.693,0.0,Human Resources,TRUE,2013-02-10,00:44,0.5,35.0,0.0,Pending,FALSE,Chennai,"TCS, Wipro",2002,December,3722.0
2610030154,Joshua,Male,1984-10-07,19:22:00,68230,8.047,0.0,Client Services,No,2012-10-01,7:15:00 PM,0.5,1067.0,0.0,Pending,Completed,India,3,1984,October,10221.0
2610030751,Clarence,Male,1992-08-20,20:23:00,124365,8.457,0.0,Business Development,TRUE,2009-04-21,25:61,3824.0,35.0,0.0,No,Not Completed,Tamil Nadu,"TCS, Wipro",1992,August,6088.0
2610030344,Jonathan,Male,2002-08-15,00:01:00,104749,11.364,0.0,Engineering,No,2019-12-26,8:43:00 AM,0.5,35.0,-3.0,No,Ongoing,TN,3,2002,August,6342.0
2610030601,Stephanie,Female,1992-11-26,00:54:00,122121,7.937,1.0,Engineering,TRUE,1993-10-31,25:61,0.5,35.0,0.0,Remote Only,Yes,Madras,"Accenture, Capgemini",1992,November,339.0
2610030823,Kathy,Female,1996-10-25,12:59:00,143541,8.461,0.0,Human Resources,FALSE,,02:53,0.5,35.0,0.0,Remote Only,Yes,Unknown,Infosys,1996,October,
2610030004,Albert,Male,2008-08-14,17:43:00,137840,9.705,0.0,Business Development,Yes,2017-11-25,6:41 AM,0.5,35.0,0.0,Pending,Ongoing,TN,"TCS, Wipro",2008,August,3390.0
2610030167,Michael,Male,2011-05-22,10:42:00,73354,18.357,0.0,Business Development,No,1991-09-09,8:22,2170.0,2070.0,0.0,Yes,TRUE,CBE,Infosys,2011,May,-7195.0
2610030581,Richard,Male,1997-04-07,11:47:00,47647,18.787,1.0,Client Services,TRUE,1992-07-14,15:42,0.4,35.0,0.0,Yes,Yes,Madras,-,1997,April,-1728.0
2610030626,Amy,Female,2008-03-30,22:54:00,106249,15.967,0.0,Sales,TRUE,1992-03-30,5:18:00 PM,0.5,35.0,46.0,Pending,TRUE,Tamil Nadu,"TCS, Wipro",2008,March,-5844.0
2610030759,Unknown,Female,2013-04-27,06:40:00,93847,1.085,1.0,Business Development,0,2004-11-06,0:20,0.5,35.0,0.0,Yes,Ongoing,"Chennai, India",none,2013,April,-3094.0
2610030825,Beverly,Female,1995-03-05,05:49:00,104815,3.38,0.0,Product,0,2010-10-28,05:54,0.5,35.0,27.0,Pending,Completed,Chennai,"Accenture, Capgemini",1995,March,5716.0
2610030355,Unknown,Female,1992-04-26,20:01:00,115436,3.099,1.0,Human Resources,No,2004-08-10,2:00 PM,0.4,35.0,0.0,Remote Only,Not Completed,"Chennai, India","Accenture, Capgemini",1992,April,4489.0
2610030810,Joe,Male,2000-04-14,15:14:00,50645,11.119,0.0,Marketing,Y,1995-10-29,7:00 PM,0.3,3607.0,0.0,Hybrid,Not Completed,"Chennai, India",Infosys,2000,April,-1629.0
2610030334,Ashley,Female,1997-08-15,21:48:00,142415,1.985,1.0,Finance,Yes,1999-09-26,11:10:00 PM,0.5,35.0,0.0,Hybrid,Completed,India,Infosys,1997,August,772.0
2610030319,Howard,Male,2012-09-04,06:36:00,37984,2.021,0.0,Distribution,Y,2015-12-18,3:45:00 PM,0.5,35.0,0.0,Hybrid,FALSE,Madras,"Accenture, Capgemini",2012,September,1200.0
2610030396,Cheryl,Female,2014-03-12,09:27:00,71751,15.918,0.0,Business Development,Y,2004-07-10,19:06,1489.0,35.0,0.0,Pending,Not Completed,CBE,none,2014,March,-3532.0
2610030692,Robert,Male,2007-11-03,11:20:00,135882,19.944,0.0,Legal,0,2014-03-17,11:00 PM,0.5,35.0,-4.0,Remote Only,TRUE,CBE,Infosys,2007,November,2326.0
2610030999,Sharon,Female,2011-01-07,09:50:00,46007,19.731,1.0,Client Services,TRUE,2006-05-12,25:61,0.5,-20.0,0.0,Yes,TRUE,"Chennai, India","Accenture, Capgemini",2011,January,-1701.0
2610030895,Judith,Female,2007-11-23,13:22:00,117055,7.461,0.0,Marketing,1,2006-07-17,10:06,0.8,35.0,0.0,Hybrid,FALSE,-,Infosys,2007,November,-494.0
2610030914,Nicholas,Female,1989-09-09,19:12:00,58478,6.525,1.0,Distribution,TRUE,1995-12-27,midnight,0.2,35.0,0.0,Pending,Not Completed,Tamil Nadu,"TCS, Wipro",1989,September,2300.0
2610030668,Jerry,Male,1995-01-30,19:51:00,121357,18.845,0.0,Business Development,Yes,2099-12-12,4:00 PM,0.5,3441.0,0.0,Remote Only,Yes,"Chennai, India",-,1995,January,38302.0
2610030669,Craig,Male,2005-01-11,23:31:00,44857,13.266,0.0,Finance,Yes,1991-08-02,3:00 PM,0.01,1246.0,-5.0,Yes,Yes,Tamil Nadu,Infosys,2005,January,-4911.0
2610030646,Barbara,Female,2002-03-21,08:02:00,47322,7.25,1.0,Sales,TRUE,2004-12-11,4:00 PM,0.5,-94.0,-3.0,Hybrid,Yes,CBE,"Accenture, Capgemini",2002,March,996.0
2610030603,Eugene,Male,1984-05-24,10:54:00,81077,2.117,0.0,Sales,TRUE,2005-12-09,4:46:00 AM,0.5,35.0,0.0,No,Ongoing,Tamil Nadu,"Accenture, Capgemini",1984,May,7869.0
2610030605,Johnny,Male,2016-02-26,19:39:00,76394,5.437,1.0,Marketing,0,2003-12-25,4:00 PM,0.5,912.0,-3.0,Pending,Yes,Madras,"Accenture, Capgemini",2016,February,-4446.0
2610030709,Benjamin,Male,2013-05-05,15:28:00,114356,7.123,0.0,Client Services,TRUE,2003-04-09,20:59,0.9,35.0,0.0,Pending,TRUE,Madras,"Accenture, Capgemini",2013,May,-3679.0
2610030995,Diana,Female,1994-06-13,16:21:00,41831,4.548,0.0,Business Development,TRUE,2014-02-13,20:42,4562.0,35.0,-1.0,No,TRUE,TN,Infosys,1994,June,7185.0
2610030116,Barbara,Female,1980-10-12,23:04:00,90187,14.764,1.0,Distribution,0,2005-11-18,5:00 PM,0.5,-13.0,0.0,Remote Only,FALSE,Tamil Nadu,3,1980,October,9168.0
2610030770,Christine,Female,2003-01-02,13:11:00,72613,11.126,0.0,Legal,1,2022-01-27,4:00 PM,0.05,35.0,0.0,Hybrid,TRUE,Tamil Nadu,"TCS, Wipro",2003,January,6965.0
2610030380,Sean,Male,2013-11-02,19:07:00,42748,9.765,0.0,Distribution,No,2003-07-24,1:39,0.06,35.0,0.0,No,Ongoing,-,3,2013,November,-3754.0
2610030822,Sarah,Female,1980-03-11,14:47:00,37259,1.763,0.0,Client Services,TRUE,2017-12-13,18:18,2400.0,35.0,0.0,Hybrid,Completed,Madras,-,1980,March,13791.0
2610030789,Roger,Male,2015-03-08,16:56:00,125033,4.887,1.0,Marketing,TRUE,1993-11-18,6:15,1758.0,35.0,0.0,Yes,Ongoing,TN,-,2015,March,-7780.0
2610030628,Unknown,Female,2014-06-24,10:05:00,38275,10.494,1.0,Distribution,No,2001-11-25,12:02 AM,0.5,-49.0,0.0,Hybrid,Completed,"Chennai, India","Accenture, Capgemini",2014,June,-4594.0
2610030424,Unknown,Male,1980-04-20,13:17:00,71520,13.248,1.0,Engineering,Y,2020-09-28,midnight,0.5,35.0,0.0,Pending,Ongoing,Chennai,"Accenture, Capgemini",1980,April,14771.0
2610030868,Donald,Male,1995-07-14,07:51:00,106472,6.499,1.0,Client Services,FALSE,1993-06-06,25:61,0.5,35.0,0.0,Pending,Completed,Madras,3,1995,July,-768.0
2610030504,Clarence,Male,2015-03-11,00:11:00,103684,18.654,1.0,Engineering,TRUE,2020-07-14,midnight,0.5,-85.0,0.0,Hybrid,Not Completed,Madras,3,2015,March,1952.0
2610030627,Scott,Male,1996-11-23,19:36:00,96111,15.592,0.0,Human Resources,FALSE,1998-02-07,12:20:00 AM,0.07,3422.0,0.0,Pending,TRUE,Unknown,Infosys,1996,November,441.0
2610030509,Ann,Female,1984-04-11,12:17:00,90719,6.22,0.0,Business Development,1,1993-10-20,12:27:00 PM,0.1,35.0,0.0,Pending,Not Completed,Tamil Nadu,none,1984,April,3479.0
2610030301,Frank,Male,2003-04-27,12:04:00,140303,17.07,0.0,Legal,Y,2003-08-22,25:61,0.1,35.0,-4.0,No,Completed,-,Infosys,2003,April,117.0
2610030636,Joe,Male,1983-04-07,07:32:00,62161,8.13,1.0,Business Development,TRUE,2008-10-21,9:00 PM,0.5,35.0,0.0,Pending,Yes,-,3,1983,April,9329.0
2610030897,Wanda,Female,1993-06-04,03:11:00,78883,19.695,0.0,Client Services,0,1999-10-14,25:61,0.5,280.0,0.0,No,Ongoing,Unknown,-,1993,June,2323.0
2610030345,Jimmy,Male,2013-11-19,19:29:00,63549,19.624,0.0,Client Services,FALSE,2004-06-25,2:15 AM,0.14,2812.0,0.0,Hybrid,FALSE,India,"Accenture, Capgemini",2013,November,-3434.0
2610030359,Amy,Female,1984-12-25,10:52:00,63888,18.115,1.0,Product,Yes,2015-02-03,5:55:00 AM,2317.0,35.0,0.0,Yes,FALSE,Chennai,"TCS, Wipro",1984,December,10997.0
2610030967,Larry,Male,1999-08-01,02:05:00,97370,10.458,0.0,Sales,TRUE,1990-04-02,4:08 AM,0.11,35.0,0.0,Yes,Ongoing,Madras,3,1999,August,-3408.0
2610030919,Gloria,Female,1992-12-04,20:26:00,66224,15.979,1.0,Legal,Y,2018-07-19,midnight,0.5,35.0,0.0,Remote Only,Not Completed,-,"Accenture, Capgemini",1992,December,9358.0
2610030714,Ruth,Female,1996-12-12,10:07:00,97915,3.997,1.0,Human Resources,TRUE,2009-11-11,6:49 PM,0.15,1522.0,0.0,Remote Only,Ongoing,CBE,Infosys,1996,December,4717.0
2610030977,Diana,Female,1995-01-19,00:37:00,86883,18.003,1.0,Product,Y,1990-05-08,4:11 PM,3458.0,35.0,-5.0,Pending,Completed,CBE,"Accenture, Capgemini",1995,January,-1717.0
2610030705,Raymond,Male,2009-02-16,22:38:00,37812,3.178,0.0,Human Resources,Yes,1993-09-22,00:02,0.5,35.0,0.0,Yes,Yes,-,Infosys,2009,February,-5626.0
2610030480,Peter,Male,2003-02-22,09:09:00,56580,8.411,1.0,Client Services,1,1992-06-18,14:44,0.1,35.0,0.0,Hybrid,FALSE,Chennai,3,2003,February,-3901.0
2610030912,Unknown,Female,1981-09-25,09:59:00,83895,17.971,1.0,Engineering,FALSE,2020-03-29,12:00 PM,0.5,35.0,0.0,Hybrid,Yes,Unknown,"Accenture, Capgemini",1981,September,14065.0
2610030903,Catherine,Female,2013-08-31,19:24:00,58047,14.858,1.0,Distribution,1,2005-06-30,25:61,0.5,35.0,0.0,Remote Only,FALSE,India,none,2013,August,-2984.0
2610030241,Diane,Female,1982-05-07,16:56:00,124889,15.026,1.0,Sales,Yes,2099-12-12,10:03:00 AM,0.5,35.0,0.0,Yes,FALSE,"Chennai, India",none,1982,May,42953.0
2610030377,Peter,Female,2014-10-13,21:33:00,118840,14.509,1.0,Client Services,0,1991-09-21,13:12,4388.0,35.0,0.0,Yes,Ongoing,TN,"Accenture, Capgemini",2014,October,-8423.0
2610030465,Steve,Male,1995-08-22,06:58:00,67780,9.54,1.0,Human Resources,0,2018-01-25,04:08,0.5,35.0,0.0,Remote Only,TRUE,-,"Accenture, Capgemini",1995,August,8192.0
2610030351,Barbara,Female,2004-03-22,08:11:00,144677,8.696,0.0,Finance,0,2009-01-05,8:33:00 PM,0.5,35.0,0.0,Remote Only,Not Completed,Tamil Nadu,"Accenture, Capgemini",2004,March,1750.0
2610030077,Helen,Female,1993-02-12,13:42:00,45724,1.022,0.0,Product,0,2007-10-03,1:57:00 PM,0.5,35.0,0.0,No,FALSE,"Chennai, India",Infosys,1993,February,5346.0
2610030447,Jimmy,Female,1983-08-26,02:48:00,86676,7.175,1.0,Product,No,2004-10-04,25:61,0.5,3400.0,0.0,Yes,Yes,Chennai,"Accenture, Capgemini",1983,August,7710.0
2610030550,Christopher,Male,2014-04-23,07:52:00,82401,7.252,0.0,Client Services,No,2022-06-01,midnight,0.5,35.0,0.0,No,TRUE,TN,"TCS, Wipro",2014,April,2961.0
2610030254,Kathleen,Female,2014-06-13,09:16:00,35575,14.595,0.0,Distribution,TRUE,2004-06-04,midnight,0.5,35.0,0.0,Remote Only,TRUE,Tamil Nadu,3,2014,June,-3661.0
2610030507,Virginia,Female,2010-02-05,21:10:00,123649,10.154,1.0,Marketing,TRUE,2014-06-01,7:00 PM,0.5,35.0,-3.0,Pending,Not Completed,Chennai,3,2010,February,1577.0
2610030777,Lisa,Female,2005-02-26,18:33:00,38078,10.28,1.0,Product,Y,2099-12-12,6:49 PM,0.15,35.0,0.0,Remote Only,Not Completed,Unknown,3,2005,February,34622.0
2610031000,Earl,Male,2014-11-02,21:03:00,52620,13.773,0.0,Product,1,2020-04-04,3:00 PM,0.5,-21.0,0.0,Hybrid,Not Completed,-,"TCS, Wipro",2014,November,1980.0
2610030031,Gerald,Female,1992-08-01,15:50:00,133366,12.292,0.0,Legal,Y,2015-09-29,5:00 PM,0.5,35.0,0.0,No,TRUE,Tamil Nadu,"TCS, Wipro",1992,August,8459.0
2610030070,Louise,Female,1981-09-18,05:47:00,91462,8.205,0.0,Marketing,0,1991-01-05,midnight,0.5,35.0,0.0,Yes,Completed,"Chennai, India","Accenture, Capgemini",1981,September,3396.0
2610030823,Clarence,Male,1982-08-26,09:47:00,146589,4.905,1.0,Business Development,1,2014-11-04,7:27 PM,0.5,35.0,0.0,No,Yes,CBE,"Accenture, Capgemini",1982,August,11758.0
2610030096,Cynthia,Female,1991-09-14,13:08:00,51633,13.472,1.0,Business Development,TRUE,2016-07-20,6:00 PM,0.5,35.0,0.0,No,Completed,"Chennai, India",none,1991,September,9076.0
2610030806,Adam,Male,2010-08-10,21:53:00,45181,3.491,0.0,Human Resources,TRUE,2002-10-03,14:37,0.5,-9.0,0.0,Hybrid,Yes,India,"Accenture, Capgemini",2010,August,-2868.0
2610030764,Justin,Male,1999-06-09,10:30:00,62454,3.459,1.0,Sales,Yes,1991-08-07,2:00 PM,0.5,35.0,0.0,Yes,TRUE,CBE,Infosys,1999,June,-2863.0
2610030712,Unknown,Female,2009-02-12,03:30:00,84746,4.82,1.0,Finance,Yes,2001-09-03,midnight,0.5,35.0,0.0,No,Yes,"Chennai, India","TCS, Wipro",2009,February,-2719.0
2610030083,Ruby,Female,1999-01-05,03:36:00,147362,7.851,1.0,Engineering,No,2009-03-14,midnight,0.5,35.0,0.0,Pending,Ongoing,Chennai,"TCS, Wipro",1999,January,3721.0
2610030687,Amanda,Female,2004-01-08,13:32:00,80803,14.077,1.0,Distribution,TRUE,2016-01-22,10:00 PM,0.02,35.0,0.0,Remote Only,FALSE,TN,"Accenture, Capgemini",2004,January,4397.0
2610030426,Anna,Female,2008-04-15,14:34:00,117293,2.366,0.0,Client Services,TRUE,1994-06-18,06:53,4468.0,35.0,-5.0,Pending,Ongoing,TN,none,2008,April,-5050.0
2610030950,Roger,Male,2010-03-07,17:11:00,105689,13.32,1.0,Marketing,TRUE,2013-11-29,1:31:00 AM,0.5,1966.0,0.0,Pending,TRUE,-,3,2010,March,1363.0
2610030796,Julie,Female,1999-04-02,17:35:00,93302,9.048,1.0,Product,Yes,2020-02-28,13:16,0.5,35.0,0.0,Yes,FALSE,-,"Accenture, Capgemini",1999,April,7637.0
2610030611,Joseph,Male,1992-10-09,18:50:00,102555,3.672,1.0,Product,No,2019-02-22,14:24,0.5,35.0,0.0,Remote Only,Completed,Unknown,3,1992,October,9632.0
2610030756,Evelyn,Female,1998-09-22,19:55:00,51525,10.366,0.0,Finance,Y,2019-10-06,10:00 PM,0.5,-27.0,0.0,No,FALSE,Tamil Nadu,-,1998,September,7684.0
2610030849,Janice,Female,1984-02-01,21:06:00,41190,3.311,1.0,Sales,0,2022-09-02,22:02,0.7,35.0,-1.0,Yes,Completed,TN,none,1984,February,14093.0
2610030933,Sara,Female,1980-02-25,22:50:00,75484,3.186,0.0,Finance,No,2004-01-12,00:57,0.5,35.0,0.0,Yes,Completed,-,"Accenture, Capgemini",1980,February,8722.0
